400;0.086315;1.482294;0.191523;1.454053;1.760132;4
600;0.235251;3.087034;0.226589;3.052059;3.548874;4
800;0.324407;4.990457;0.626059;4.871112;5.940923;4
1000;0.707623;5.900444;0.703006;5.674133;7.311073;4
1200;0.818892;7.339456;0.908570;6.905748;9.066918;4
1400;0.941928;9.487176;1.268496;8.812412;11.697600;4
1600;1.896612;12.022698;1.748578;10.859710;15.667888;4
1800;2.251358;14.813344;1.904799;13.311700;18.969501;4
2000;2.006444;17.006187;2.783812;14.954898;21.796443;4
2200;2.426939;20.526398;3.378046;17.758043;26.331383;4
2400;3.073268;24.831176;3.558564;21.178459;31.463008;4
2600;3.606674;25.894406;4.581741;21.297684;34.082821;4
2800;4.570475;32.888427;5.851580;26.867950;43.310482;4
3000;3.983018;34.450018;5.657342;26.730823;44.090378;4
3200;5.575205;39.694343;7.002241;30.042388;52.271789;4
3400;8.285039;44.771198;6.677398;32.964913;59.733635;4
3600;5.754285;51.132452;8.314751;37.162119;65.201488;4
3800;8.023435;53.607909;9.298186;37.231058;70.929530;4
4000;8.982875;59.811766;10.382139;40.510147;79.176780;4
4200;9.342853;69.688036;9.919886;46.954076;88.950775;4
4400;10.954093;75.577535;9.093128;48.073500;95.624756;4
4600;10.395145;87.832409;12.557791;55.342463;110.785345;4
4800;11.215331;95.630010;15.145467;59.112558;121.990808;4
5000;14.365125;102.869604;15.507873;61.045204;132.742602;4
5200;14.288516;113.220859;15.988014;65.901012;143.497389;4
5400;14.905296;118.221295;17.979016;64.998123;151.105607;4
5600;17.563727;132.452538;18.340963;73.510975;168.357228;4
5800;18.848898;143.091689;18.949808;77.976533;180.890395;4
6000;18.814020;156.062892;19.990886;84.083297;194.867798;4
6200;20.274193;169.890990;23.867947;88.680431;214.033130;4
6400;24.184464;187.224884;28.504582;97.740112;239.913930;4
6600;26.078948;201.716021;28.596795;103.695368;256.391764;4
6800;25.102180;222.899007;32.925150;115.135611;280.926337;4
7000;30.194347;237.152862;32.788204;119.153557;300.135413;4
7200;32.405389;252.056055;35.692762;124.349225;320.154206;4
7400;33.782488;265.233955;35.278512;126.302657;334.294955;4
7600;36.607162;283.958757;35.403624;132.582209;355.969543;4
7800;38.493411;308.008057;41.867267;143.951652;388.368735;4
8000;42.967923;333.455353;45.108203;155.737902;421.531479;4
8200;54.034840;352.512328;80.915301;162.295082;487.462469;4
8400;56.253105;371.635688;85.706562;168.119137;513.595355;4
8600;57.081836;398.502363;88.566456;178.179941;544.150655;4
8800;58.514479;421.420905;90.209431;185.653468;570.144815;4
9000;60.930781;445.012783;96.395639;191.428563;602.339203;4
9200;60.132203;471.753406;101.288197;200.253688;633.173806;4
0;0.019512;0.000001;0.000001;0.000000;0.019514;5
200;0.013954;0.460474;0.013327;0.459283;0.487755;5
400;0.110784;2.289220;0.103864;2.274174;2.503868;5
600;0.231505;3.448139;0.232788;3.390235;3.912432;5
800;0.287579;4.718522;0.212215;4.596527;5.218316;5
1000;0.536147;7.111907;0.477768;6.917453;8.125822;5
1200;0.604420;7.971139;0.585542;7.622376;9.161101;5
1400;1.206944;11.663931;0.973773;11.125982;13.844648;5
1600;0.892572;11.552349;1.069294;10.665473;13.514215;5
1800;2.279909;17.168489;1.371794;16.077428;20.820192;5
2000;1.181721;18.115604;2.147541;16.508601;21.444866;5
2200;2.084664;20.643141;2.926035;18.450518;25.653840;5
2400;3.165930;23.454898;3.046648;20.834271;29.667476;5
2600;3.376463;28.231780;3.273261;24.931312;34.881504;5
2800;3.770790;33.068779;3.643143;28.753987;40.482712;5
3000;4.325148;35.170671;4.679686;29.770367;44.175505;5
3200;6.410694;39.726142;5.912382;33.041935;52.049218;5
3400;5.989390;45.337066;6.140282;37.232605;57.466738;5
3600;7.565015;52.808078;7.312990;43.290279;67.686083;5
3800;8.249202;57.913074;7.877423;45.728877;74.039699;5
4000;9.600688;62.512510;8.293747;48.611122;80.406945;5
4200;9.495466;73.713060;9.883862;57.181876;93.092388;5
4400;12.359915;76.695681;10.511922;57.519732;99.567518;5
4600;10.869074;85.292090;12.323593;63.100141;108.484757;5
4800;14.096320;93.071755;12.548580;67.378016;119.716655;5
5000;14.497840;104.333893;13.876659;74.068629;132.708392;5
5200;14.367900;114.206548;15.699142;78.642990;144.273590;5
5400;17.107517;124.056415;16.603922;83.087195;157.767854;5
5600;19.990791;134.013014;17.395224;89.163411;171.399029;5
5800;18.924802;144.002433;18.484523;94.116240;181.411758;5
6000;21.277157;156.933540;19.361442;100.914401;197.572139;5
6200;23.360614;165.635559;21.129396;103.593461;210.125569;5
6400;25.805132;181.463564;24.308902;112.991117;231.577598;5
6600;26.967767;197.848486;24.896219;123.211842;249.712472;5
6800;27.253733;210.225818;26.913331;127.328566;264.392882;5
7000;31.887862;227.009559;26.883707;136.307985;285.781128;5
7200;32.148527;245.868698;28.436771;145.534793;306.453996;5
7400;34.421616;259.857965;30.789607;149.528750;325.069188;5
7600;38.651591;280.726926;32.094337;161.297062;351.472854;5
7800;39.891012;297.821172;34.693570;170.318288;372.405754;5
8000;38.538048;312.642211;33.680761;172.574942;384.861020;5
8200;52.520589;330.017466;80.790462;177.812666;463.328517;5
8400;55.937945;360.916663;80.554608;197.765312;497.409216;5
8600;55.553419;363.275684;78.932952;189.269087;497.762055;5
8800;56.486835;391.381913;88.846804;204.716007;536.715552;5
9000;61.289776;418.269301;93.278309;214.140497;572.837386;5
9200;64.127963;442.329698;94.632561;227.237816;601.090222;5
0;0.056820;0.000001;0.000000;0.000000;0.056821;6
200;0.051758;0.472880;0.012321;0.471736;0.536959;6
400;0.088040;2.245525;0.086470;2.237194;2.420035;6
600;0.137962;3.549915;0.228653;3.498748;3.916530;6
800;0.338075;4.733119;0.228386;4.644580;5.299580;6
1000;0.504949;6.353156;0.463159;6.165493;7.321264;6
1200;0.493289;8.116151;0.763150;7.832999;9.372590;6
1400;1.907987;11.108005;0.798819;10.696754;13.814811;6
1600;1.154341;12.709721;1.382269;12.077939;15.246331;6
1800;1.796188;14.227428;1.181399;13.227005;17.205015;6
2000;2.082724;17.371055;1.669786;16.037464;21.123565;6
2200;2.641706;20.684937;2.173780;19.056817;25.500423;6
2400;2.653733;25.164923;2.324564;22.989602;30.143220;6
2600;4.045975;28.718599;2.924073;25.901475;35.688647;6
2800;3.504347;31.177417;3.092459;27.560300;37.774223;6
3000;4.447052;35.016494;3.924514;30.763652;43.388060;6
3200;4.657561;40.260137;4.572823;34.744909;49.490521;6
3400;6.412704;46.304557;5.969410;39.466465;58.686671;6
3600;5.989122;52.151006;5.390664;44.156709;63.530792;6
3800;7.939291;54.147709;6.543963;44.566493;68.630963;6
